(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Vorläufig																
Stand:	27.09.2021	06:09															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Wählende	-3		198341	81,875186	193399	80,154757	2,555339	1,720429	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Ungültige	-2	1	1060	0,534433	1322	0,683561	-19,818457	-0,149128	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Ungültige	-2	2	708	0,356961	778	0,402277	-8,997429	-0,045316	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Gültige	-1	1	197281	99,465567	192077	99,316439	2,70933	0,149128	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Gültige	-1	2	197633	99,643039	192621	99,597723	2,602001	0,045316	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	CSU	1	1	53302	27,018314	64014	33,327259	-16,733839	-6,308945	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	CSU	1	2	45549	23,047264	57322	29,758957	-20,538362	-6,711692	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	SPD	2	1	39165	19,852393	44283	23,054817	-11,557483	-3,202423	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	SPD	2	2	37512	18,980636	30617	15,894944	22,520169	3,085692	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	AfD	3	1	7594	3,849332	12852	6,691067	-40,91192	-2,841735	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	AfD	3	2	8403	4,25182	14895	7,732802	-43,585096	-3,480981	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	FDP	4	1	19153	9,708487	17369	9,042728	10,271173	0,665759	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	FDP	4	2	26401	13,358599	26356	13,682828	0,170739	-0,324229	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	GRÜNE	5	1	53156	26,944308	31385	16,339801	69,367532	10,604507	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	GRÜNE	5	2	54293	27,471627	35605	18,484485	52,48701	8,987142	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DIE LINKE	6	1	6976	3,536073	13569	7,064354	-48,588695	-3,528281	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DIE LINKE	6	2	8219	4,158718	16638	8,637687	-50,601034	-4,478969	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	FREIE WÄHLER	7	1	5058	2,563856	3450	1,796155	46,608696	0,767701	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	FREIE WÄHLER	7	2	5037	2,548663	1956	1,015466	157,515337	1,533198	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	ÖDP	8	1	1556	0,788723	3033	1,579054	-48,697659	-0,790332	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	ÖDP	8	2	1353	0,684602	1650	0,856604	-18	-0,172002	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Tierschutzpartei	9	1	3093	1,567814					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Tierschutzpartei	9	2	1796	0,908755	1560	0,809881	15,128205	0,098875	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	BP	10	1			1690	0,879855		-0,879855	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	BP	10	2	394	0,199359	1073	0,557052	-63,280522	-0,357693	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Die PARTEI	11	1	1806	0,915445					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Die PARTEI	11	2	1405	0,710914	1823	0,946418	-22,929238	-0,235504	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	PIRATEN	12	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	PIRATEN	12	2	613	0,310171	797	0,413766	-23,086575	-0,103595	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	NPD	13	2	46	0,023275	170	0,088256	-72,941176	-0,064981	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	V-Partei³	14	1	378	0,191605					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	V-Partei³	14	2	234	0,118401	388	0,201432	-39,690722	-0,083031	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Gesundheitsforschung	15	2	159	0,080452	179	0,092929	-11,173184	-0,012476	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	MLPD	16	2	34	0,017204	52	0,026996	-34,615385	-0,009792	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DKP	17	2	52	0,026311	58	0,030111	-10,344828	-0,0038	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	dieBasis	18	1	3059	1,55058					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	dieBasis	18	2	2661	1,346435					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Bündnis C	19	2	83	0,041997					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	III. Weg	20	2	41	0,020746					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	du.	21	1	390	0,197688					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	du.	21	2	187	0,09462					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	LKR	22	2	52	0,026311					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Die Humanisten	23	2	196	0,099174					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Team Todenhöfer	24	2	1162	0,587958					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	UNABHÄNGIGE	25	2	181	0,091584					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Volt	26	1	2142	1,085761					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	Volt	26	2	1570	0,794402					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	BüSo	27	1	72	0,036496	225	0,117141	-68	-0,080644	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	BüSo	27	2			71	0,03686		-0,03686	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Einzelbewerber/Wählergruppe	Deutschland ist Önders	28	1	315	0,159671					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Einzelbewerber/Wählergruppe	Deutschland ist Önders	28	2							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Einzelbewerber/Wählergruppe	Mehr Vernunft	29	1	66	0,033455					
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Einzelbewerber/Wählergruppe	Mehr Vernunft	29	2							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DiB	30	1							
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	Partei	DiB	30	2			728	0,377944		-0,377944	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Übrige	1000	1			207	0,107769		-0,107769	
BT	26.09.2021	Wahlkreis	220	München-West/Mitte	LAND	9	System-Gruppe	Übrige	1000	2			683	0,354582		-0,354582	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Wahlberechtigte	-4		235123		235172		-0,020836		
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Wählende	-3		199382	84,79902	197265	83,881159	1,073176	0,917861	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Ungültige	-2	1	1089	0,546188	1129	0,572327	-3,542958	-0,026139	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Ungültige	-2	2	769	0,385692	900	0,456239	-14,555556	-0,070547	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Gültige	-1	1	198293	99,453812	196136	99,427673	1,099747	0,026139	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Gültige	-1	2	198613	99,614308	196365	99,543761	1,144807	0,070547	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	CSU	1	1	77521	39,094169	85347	43,514194	-9,169625	-4,420026	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	CSU	1	2	64664	32,557788	73189	37,271917	-11,647925	-4,714129	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	SPD	2	1	30237	15,248647	31943	16,286148	-5,340763	-1,037501	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	SPD	2	2	34189	17,213878	27490	13,99944	24,368861	3,214438	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	AfD	3	1	9816	4,95025	16458	8,391116	-40,357273	-3,440866	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	AfD	3	2	10488	5,280621	18470	9,405953	-43,216026	-4,125332	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	FDP	4	1	18180	9,168251	18312	9,336379	-0,720839	-0,168128	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	FDP	4	2	28706	14,453233	30054	15,305171	-4,48526	-0,851938	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	GRÜNE	5	1	40468	20,408184	26890	13,709875	50,494608	6,698309	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	GRÜNE	5	2	36807	18,53202	24837	12,648384	48,194226	5,883635	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DIE LINKE	6	1	3684	1,857857	7708	3,929926	-52,205501	-2,072069	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DIE LINKE	6	2	4449	2,240035	9996	5,09052	-55,492197	-2,850486	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	FREIE WÄHLER	7	1	7800	3,933573	6250	3,186564	24,8	0,747009	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	FREIE WÄHLER	7	2	7620	3,836607	3705	1,886792	105,668016	1,949814	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	ÖDP	8	1	2094	1,056013	3228	1,645797	-35,130112	-0,589784	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	ÖDP	8	2	1331	0,670147	1630	0,830087	-18,343558	-0,159939	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Tierschutzpartei	9	1	2547	1,284463					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Tierschutzpartei	9	2	2055	1,034675	1903	0,969114	7,987388	0,065562	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	BP	10	1	1136	0,57289					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	BP	10	2	720	0,362514	1276	0,64981	-43,573668	-0,287296	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Die PARTEI	11	1	1930	0,973307					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Die PARTEI	11	2	1253	0,630875	1295	0,659486	-3,243243	-0,028611	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	PIRATEN	12	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	PIRATEN	12	2	658	0,331298	742	0,377868	-11,320755	-0,04657	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	NPD	13	2	54	0,027189	184	0,093703	-70,652174	-0,066515	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	V-Partei³	14	2	126	0,06344	298	0,151758	-57,718121	-0,088318	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Gesundheitsforschung	15	2	173	0,087104	255	0,12986	-32,156863	-0,042756	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	MLPD	16	2	35	0,017622	26	0,013241	34,615385	0,004382	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DKP	17	2	33	0,016615	30	0,015278	10	0,001338	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	dieBasis	18	1	2880	1,452396					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	dieBasis	18	2	2799	1,409273					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Bündnis C	19	2	86	0,0433					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	III. Weg	20	2	51	0,025678					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	du.	21	2	94	0,047328					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	LKR	22	2	44	0,022154					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Die Humanisten	23	2	198	0,099691					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Team Todenhöfer	24	2	803	0,404304					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	UNABHÄNGIGE	25	2	269	0,135439					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	Volt	26	2	908	0,45717					
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	BüSo	27	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	BüSo	27	2			28	0,014259		-0,014259	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	Partei	DiB	28	2			423	0,215415		-0,215415	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	221	München-Land	LAND	9	System-Gruppe	Übrige	1000	2			534	0,271943		-0,271943	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Wahlberechtigte	-4		237391		235170		0,944423		
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Wählende	-3		191460	80,651752	186492	79,300931	2,663921	1,350821	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Ungültige	-2	1	1378	0,719733	1544	0,827918	-10,751295	-0,108185	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Ungültige	-2	2	888	0,463804	1035	0,554984	-14,202899	-0,091179	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Gültige	-1	1	190082	99,280267	184948	99,172082	2,775915	0,108185	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Gültige	-1	2	190572	99,536196	185457	99,445016	2,758052	0,091179	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	CSU	1	1	68648	36,11494	84981	45,948591	-19,21959	-9,833651	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	CSU	1	2	59119	31,021871	75178	40,53662	-21,361303	-9,514749	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	SPD	2	1	22869	12,031123	21890	11,835759	4,472362	0,195364	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	SPD	2	2	27388	14,371471	20967	11,305586	30,624314	3,065885	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	AfD	3	1	15767	8,294841	23988	12,970132	-34,271302	-4,675291	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	AfD	3	2	16578	8,699074	25697	13,856042	-35,486633	-5,156968	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	FDP	4	1	17670	9,295988	13750	7,434522	28,509091	1,861466	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	FDP	4	2	23044	12,092018	20311	10,951865	13,455763	1,140153	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	GRÜNE	5	1	26181	13,773529	17307	9,357765	51,274051	4,415764	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	GRÜNE	5	2	25960	13,622148	18571	10,013642	39,787841	3,608506	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DIE LINKE	6	1	4092	2,152755	7036	3,804313	-41,841956	-1,651557	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DIE LINKE	6	2	4609	2,418508	9449	5,094982	-51,222352	-2,676473	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	FREIE WÄHLER	7	1	16915	8,898791	6177	3,339858	173,838433	5,558933	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	FREIE WÄHLER	7	2	18297	9,601096	4426	2,386537	313,398102	7,214559	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	ÖDP	8	1	3698	1,945476	4053	2,191427	-8,758944	-0,245951	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	ÖDP	8	2	1628	0,85427	2157	1,163073	-24,524803	-0,308803	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Tierschutzpartei	9	2	1879	0,985979	1643	0,88592	14,363968	0,100059	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	BP	10	1	2596	1,365726	4495	2,430413	-42,246941	-1,064687	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	BP	10	2	1744	0,91514	3425	1,846789	-49,080292	-0,93165	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Die PARTEI	11	1	2462	1,29523					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Die PARTEI	11	2	1374	0,720987	1041	0,561316	31,988473	0,159671	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	PIRATEN	12	1			1073	0,580163		-0,580163	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	PIRATEN	12	2	566	0,297001	602	0,324604	-5,980066	-0,027603	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	NPD	13	2	96	0,050375	285	0,153674	-66,315789	-0,1033	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	V-Partei³	14	2	212	0,111244	327	0,176321	-35,168196	-0,065077	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Gesundheitsforschung	15	2	197	0,103373	227	0,1224	-13,215859	-0,019027	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	MLPD	16	2	17	0,008921	36	0,019412	-52,777778	-0,010491	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DKP	17	2	29	0,015217	50	0,02696	-42	-0,011743	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	dieBasis	18	1	9052	4,762155					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	dieBasis	18	2	6086	3,193544					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Bündnis C	19	2	128	0,067166					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	III. Weg	20	2	77	0,040405					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	du.	21	2	98	0,051424					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	LKR	22	2	27	0,014168					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Die Humanisten	23	2	161	0,084483					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Team Todenhöfer	24	2	489	0,256596					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	UNABHÄNGIGE	25	2	282	0,147976					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	Volt	26	2	487	0,255546					
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	BüSo	27	1	132	0,069444	198	0,107057	-33,333333	-0,037613	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	BüSo	27	2			87	0,046911		-0,046911	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	Partei	DiB	28	2			322	0,173625		-0,173625	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	222	Rosenheim	LAND	9	System-Gruppe	Übrige	1000	2			656	0,353721		-0,353721	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Wahlberechtigte	-4		166662		165527		0,685689		
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Wählende	-3		136117	81,672487	132612	80,115027	2,643049	1,55746	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Ungültige	-2	1	1790	1,315045	1358	1,02404	31,811487	0,291005	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Ungültige	-2	2	774	0,568628	795	0,599493	-2,641509	-0,030865	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Gültige	-1	1	134327	98,684955	131254	98,97596	2,341262	-0,291005	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	System-Gruppe	Gültige	-1	2	135343	99,431372	131817	99,400507	2,674921	0,030865	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	CSU	1	1	55500	41,317084	62465	47,590931	-11,150244	-6,273846	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	CSU	1	2	46305	34,213073	54786	41,562166	-15,480232	-7,349092	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	SPD	2	1	15418	11,47796	14792	11,269752	4,232017	0,208209	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	SPD	2	2	18265	13,495341	14457	10,967478	26,340181	2,527864	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	AfD	3	1			13025	9,923507		-9,923507	
BT	26.09.2021	Wahlkreis	223	Bad Tölz-Wolfratshausen – Miesbach	LAND	9	Partei	AfD	3	2	10909	8,060262	15391	11,676036	-29,120915	-3,615774	
